case_id,selection_rank,frequency_index,frequency_ghz,power_fraction,snr_db,noise_variance_db2
training_prior__pilot_power_residual__uniform__k64,4,12,76.0,0.015625,15.11374127289045,1.064937249596996
training_prior__pilot_power_residual__uniform__k64,5,16,81.33333333333333,0.015625,16.14402683757774,1.056531350516305
training_prior__pilot_power_residual__uniform__k64,6,20,86.66666666666666,0.015625,16.87160061502361,1.051712670229998
training_prior__pilot_power_residual__uniform__k64,7,24,92.0,0.015625,17.467068166555165,1.0483379943458055
training_prior__pilot_power_residual__uniform__k64,8,28,97.33333333333333,0.015625,17.979447145513447,1.045788243703091
training_prior__pilot_power_residual__uniform__k64,9,32,102.66666666666666,0.015625,18.416664502702574,1.0438415240158188
training_prior__pilot_power_residual__uniform__k64,10,36,108.0,0.015625,18.7227015799174,1.0425924513687996
training_prior__pilot_power_residual__uniform__k64,11,40,113.33333333333333,0.015625,18.408778315716702,1.0438749052564207
training_prior__pilot_power_residual__uniform__k64,12,45,120.0,0.015625,9.303133723967775,1.1818980824401781
training_prior__pilot_power_residual__uniform__k64,13,49,125.33333333333333,0.015625,19.563598625035297,1.0395858089535979
training_prior__pilot_power_residual__uniform__k64,14,53,130.66666666666666,0.015625,20.369511847681125,1.0372072055165429
training_prior__pilot_power_residual__uniform__k64,15,57,136.0,0.015625,20.7882000488586,1.0361365365862016
training_prior__pilot_power_residual__uniform__k64,16,61,141.33333333333331,0.015625,21.10650395699099,1.035389439254807
training_prior__pilot_power_residual__uniform__k64,17,65,146.66666666666666,0.015625,21.362169221845278,1.0348280662627327
training_prior__pilot_power_residual__uniform__k64,18,69,152.0,0.015625,21.549093334320673,1.0344381919934569
training_prior__pilot_power_residual__uniform__k64,19,73,157.33333333333331,0.015625,21.630927660740824,1.0342727540275025
training_prior__pilot_power_residual__uniform__k64,20,77,162.66666666666666,0.015625,21.50916115305,1.0345200664166867
training_prior__pilot_power_residual__uniform__k64,21,81,168.0,0.015625,20.887386949199396,1.0358977862381944
training_prior__pilot_power_residual__uniform__k64,22,85,173.33333333333331,0.015625,18.562727352019138,1.0432342417872933
training_prior__pilot_power_residual__uniform__k64,23,89,178.66666666666666,0.015625,5.841839527933033,1.3958333363995115
training_prior__pilot_power_residual__uniform__k64,24,93,184.0,0.015625,-50.98856362102032,9912130466.326069
training_prior__pilot_power_residual__uniform__k64,25,97,189.33333333333331,0.015625,12.838085344336776,1.0927208674326072
training_prior__pilot_power_residual__uniform__k64,26,101,194.66666666666666,0.015625,20.630511220247485,1.0365276077472803
training_prior__pilot_power_residual__uniform__k64,27,105,200.0,0.015625,22.70312750090592,1.0323716001472742
training_prior__pilot_power_residual__uniform__k64,28,109,205.33333333333331,0.015625,23.62654335952763,1.0310728460329774
training_prior__pilot_power_residual__uniform__k64,29,113,210.66666666666666,0.015625,24.17720444275244,1.0304205430804334
training_prior__pilot_power_residual__uniform__k64,30,117,216.0,0.015625,24.570338760091047,1.030003106765664
training_prior__pilot_power_residual__uniform__k64,31,121,221.33333333333331,0.015625,24.882237328266143,1.0296978733053557
training_prior__pilot_power_residual__uniform__k64,32,125,226.66666666666666,0.015625,25.146682143887745,1.0294557612018065
training_prior__pilot_power_residual__uniform__k64,33,130,233.33333333333331,0.015625,25.432121070031215,1.0292105005509677
training_prior__pilot_power_residual__uniform__k64,34,134,238.66666666666666,0.015625,25.64160460193372,1.0290405153630933
training_prior__pilot_power_residual__uniform__k64,35,138,244.0,0.015625,25.83133059966643,1.028893499042978
training_prior__pilot_power_residual__uniform__k64,36,142,249.33333333333331,0.015625,26.005961192730837,1.0287637547154187
training_prior__pilot_power_residual__uniform__k64,37,146,254.66666666666666,0.015625,26.166559888194215,1.028648965240721
training_prior__pilot_power_residual__uniform__k64,38,150,260.0,0.015625,26.312453736594236,1.0285483112361424
training_prior__pilot_power_residual__uniform__k64,39,154,265.3333333333333,0.015625,26.443854686179392,1.0284605118270056
training_prior__pilot_power_residual__uniform__k64,40,158,270.66666666666663,0.015625,26.557394733791753,1.0283867616372357
training_prior__pilot_power_residual__uniform__k64,41,162,276.0,0.015625,26.64949539927416,1.0283283407903263
training_prior__pilot_power_residual__uniform__k64,42,166,281.3333333333333,0.015625,26.713826943232547,1.028288264608305
training_prior__pilot_power_residual__uniform__k64,43,170,286.66666666666663,0.015625,26.739452915631617,1.0282724655247688
training_prior__pilot_power_residual__uniform__k64,44,174,292.0,0.015625,26.70613387618215,1.0282930258472054
training_prior__pilot_power_residual__uniform__k64,45,178,297.3333333333333,0.015625,26.575931953069087,1.0283749031842184
training_prior__pilot_power_residual__uniform__k64,46,182,302.66666666666663,0.015625,26.261162727013456,1.0285833118774939
training_prior__pilot_power_residual__uniform__k64,47,186,308.0,0.015625,25.525901134289498,1.0291333854952334
training_prior__pilot_power_residual__uniform__k64,48,190,313.3333333333333,0.015625,23.532370108988502,1.0311929574105518
training_prior__pilot_power_residual__uniform__k64,49,194,318.66666666666663,0.015625,15.151973607816316,1.0645873372177876
training_prior__pilot_power_residual__uniform__k64,50,198,324.0,0.015625,-45.41384418211106,760748622.8098278
training_prior__pilot_power_residual__uniform__k64,51,202,329.3333333333333,0.015625,5.2286026711124975,1.4594334252922738
training_prior__pilot_power_residual__uniform__k64,52,206,334.66666666666663,0.015625,21.18342274899257,1.035217030743064
training_prior__pilot_power_residual__uniform__k64,53,210,340.0,0.015625,23.78790998911292,1.030873018642636
training_prior__pilot_power_residual__uniform__k64,54,215,346.66666666666663,0.015625,23.862615247032892,1.030783002665332
training_prior__pilot_power_residual__uniform__k64,55,219,352.0,0.015625,22.612306902703338,1.0325149715342419
training_prior__pilot_power_residual__uniform__k64,56,223,357.3333333333333,0.015625,19.7883413534784,1.0388770704133687
training_prior__pilot_power_residual__uniform__k64,57,227,362.66666666666663,0.015625,13.536238374834795,1.0825391145929895
training_prior__pilot_power_residual__uniform__k64,58,231,368.0,0.015625,-7.238287208535908,25.307040826141588
training_prior__pilot_power_residual__uniform__k64,59,235,373.3333333333333,0.015625,-63.43056291549382,3051830051463.255
training_prior__pilot_power_residual__uniform__k64,60,239,378.66666666666663,0.015625,-150.0,6.2870565670538066e+29
training_prior__pilot_power_residual__uniform__k64,61,243,384.0,0.015625,-150.0,6.2870565670538066e+29
training_prior__pilot_power_residual__uniform__k64,62,247,389.3333333333333,0.015625,-23.279408280200755,28734.75279571412
training_prior__pilot_power_residual__uniform__k64,63,251,394.66666666666663,0.015625,8.02528566914151,1.2393445430768568
training_prior__pilot_power_residual__uniform__k64,64,255,400.0,0.015625,18.382071117075625,1.0439884112206705
training_prior__pilot_power_residual__physics_d_optimal__k64,1,214,345.3333333333333,0.015625,23.99983538405418,1.0306216561222228
training_prior__pilot_power_residual__physics_d_optimal__k64,2,224,358.66666666666663,0.015625,18.67662927660743,1.0427748360280296
training_prior__pilot_power_residual__physics_d_optimal__k64,3,252,396.0,0.015625,11.57135035527051,1.1162221706049054
training_prior__pilot_power_residual__physics_d_optimal__k64,4,210,340.0,0.015625,23.78790998911292,1.030873018642636
training_prior__pilot_power_residual__physics_d_optimal__k64,5,228,364.0,0.015625,10.84752979907465,1.1333096109567742
training_prior__pilot_power_residual__physics_d_optimal__k64,6,134,238.66666666666666,0.015625,25.64160460193372,1.0290405153630933
training_prior__pilot_power_residual__physics_d_optimal__k64,7,255,400.0,0.015625,18.382071117075625,1.0439884112206705
training_prior__pilot_power_residual__physics_d_optimal__k64,8,223,357.3333333333333,0.015625,19.7883413534784,1.0388770704133687
training_prior__pilot_power_residual__physics_d_optimal__k64,9,216,348.0,0.015625,23.658605693312595,1.0310325460414833
training_prior__pilot_power_residual__physics_d_optimal__k64,10,121,221.33333333333331,0.015625,24.882237328266143,1.0296978733053557
training_prior__pilot_power_residual__physics_d_optimal__k64,11,215,346.66666666666663,0.015625,23.862615247032892,1.030783002665332
training_prior__pilot_power_residual__physics_d_optimal__k64,12,133,237.33333333333331,0.015625,25.591502022714664,1.0290804261413578
training_prior__pilot_power_residual__physics_d_optimal__k64,13,164,278.66666666666663,0.015625,26.68567443320562,1.0283057294011089
training_prior__pilot_power_residual__physics_d_optimal__k64,14,251,394.66666666666663,0.015625,8.02528566914151,1.2393445430768568
training_prior__pilot_power_residual__physics_d_optimal__k64,15,209,338.66666666666663,0.015625,23.469813416050613,1.0312742023986097
training_prior__pilot_power_residual__physics_d_optimal__k64,16,229,365.3333333333333,0.015625,7.289520208009662,1.2822172820720839
training_prior__pilot_power_residual__physics_d_optimal__k64,17,254,398.66666666666663,0.015625,16.57619406504776,1.0535702594794758
training_prior__pilot_power_residual__physics_d_optimal__k64,18,222,356.0,0.015625,20.704500508918088,1.0363423292443694
training_prior__pilot_power_residual__physics_d_optimal__k64,19,135,240.0,0.015625,25.69057082096724,1.0290019533535184
training_prior__pilot_power_residual__physics_d_optimal__k64,20,120,220.0,0.015625,24.809604037405805,1.02976700265148
training_prior__pilot_power_residual__physics_d_optimal__k64,21,217,349.3333333333333,0.015625,23.385963756121427,1.0313849617165567
training_prior__pilot_power_residual__physics_d_optimal__k64,22,253,397.3333333333333,0.015625,14.352966973506938,1.0726035515228207
training_prior__pilot_power_residual__physics_d_optimal__k64,23,225,360.0,0.015625,17.31764824528952,1.0491410280825244
training_prior__pilot_power_residual__physics_d_optimal__k64,24,128,230.66666666666666,0.015625,25.322870225330377,1.029302468615363
training_prior__pilot_power_residual__physics_d_optimal__k64,25,213,344.0,0.015625,24.068896398273523,1.0305423683899746
training_prior__pilot_power_residual__physics_d_optimal__k64,26,166,281.3333333333333,0.015625,26.713826943232547,1.028288264608305
training_prior__pilot_power_residual__physics_d_optimal__k64,27,141,248.0,0.015625,25.963543811291686,1.0287947900730003
training_prior__pilot_power_residual__physics_d_optimal__k64,28,211,341.3333333333333,0.015625,23.976745139453996,1.0306484492399113
training_prior__pilot_power_residual__physics_d_optimal__k64,29,163,277.3333333333333,0.015625,26.66850898862775,1.0283164340304933
training_prior__pilot_power_residual__physics_d_optimal__k64,30,182,302.66666666666663,0.015625,26.261162727013456,1.0285833118774939
training_prior__pilot_power_residual__physics_d_optimal__k64,31,227,362.66666666666663,0.015625,13.536238374834795,1.0825391145929895
training_prior__pilot_power_residual__physics_d_optimal__k64,32,167,282.66666666666663,0.015625,26.72443635981824,1.0282817122907097
training_prior__pilot_power_residual__physics_d_optimal__k64,33,132,236.0,0.015625,25.540111449432132,1.0291218454005235
training_prior__pilot_power_residual__physics_d_optimal__k64,34,122,222.66666666666666,0.015625,24.95198419028243,1.0296325739440104
training_prior__pilot_power_residual__physics_d_optimal__k64,35,147,256.0,0.015625,26.20448862503808,1.0286224708206095
training_prior__pilot_power_residual__physics_d_optimal__k64,36,137,242.66666666666666,0.015625,25.785391280679136,1.028928508241762
training_prior__pilot_power_residual__physics_d_optimal__k64,37,107,202.66666666666666,0.015625,23.236396600610874,1.0315879422752003
training_prior__pilot_power_residual__physics_d_optimal__k64,38,226,361.3333333333333,0.015625,15.639122639076064,1.0603954714124861
training_prior__pilot_power_residual__physics_d_optimal__k64,39,183,304.0,0.015625,26.132375114038908,1.0286730439310934
training_prior__pilot_power_residual__physics_d_optimal__k64,40,162,276.0,0.015625,26.64949539927416,1.0283283407903263
training_prior__pilot_power_residual__physics_d_optimal__k64,41,208,337.3333333333333,0.015625,22.97836665443583,1.0319550623257978
training_prior__pilot_power_residual__physics_d_optimal__k64,42,142,249.33333333333331,0.015625,26.005961192730837,1.0287637547154187
training_prior__pilot_power_residual__physics_d_optimal__k64,43,212,342.66666666666663,0.015625,24.06460516726358,1.0305472582805917
training_prior__pilot_power_residual__physics_d_optimal__k64,44,146,254.66666666666666,0.015625,26.166559888194215,1.028648965240721
training_prior__pilot_power_residual__physics_d_optimal__k64,45,184,305.3333333333333,0.015625,25.973150086850495,1.0287877348462322
training_prior__pilot_power_residual__physics_d_optimal__k64,46,136,241.33333333333331,0.015625,25.738482547327052,1.0289646414093347
training_prior__pilot_power_residual__physics_d_optimal__k64,47,108,204.0,0.015625,23.445037611718533,1.0313067061500365
training_prior__pilot_power_residual__physics_d_optimal__k64,48,250,393.3333333333333,0.015625,3.4034193142125417,1.7310497351378864
training_prior__pilot_power_residual__physics_d_optimal__k64,49,187,309.3333333333333,0.015625,25.20908848908347,1.0294007497271054
training_prior__pilot_power_residual__physics_d_optimal__k64,50,193,317.3333333333333,0.015625,18.81082103803574,1.04224902977329
training_prior__pilot_power_residual__physics_d_optimal__k64,51,129,232.0,0.015625,25.377343334004962,1.029256322775666
training_prior__pilot_power_residual__physics_d_optimal__k64,52,106,201.33333333333331,0.015625,22.992758137732594,1.0319340041388818
training_prior__pilot_power_residual__physics_d_optimal__k64,53,221,354.66666666666663,0.015625,21.46297464002916,1.034615714676839
training_prior__pilot_power_residual__physics_d_optimal__k64,54,192,316.0,0.015625,21.050696527136978,1.0355164682353546
training_prior__pilot_power_residual__physics_d_optimal__k64,55,140,246.66666666666666,0.015625,25.920329292725768,1.028826722730128
training_prior__pilot_power_residual__physics_d_optimal__k64,56,119,218.66666666666666,0.015625,24.73371887615005,1.0298404767793108
training_prior__pilot_power_residual__physics_d_optimal__k64,57,230,366.66666666666663,0.015625,2.1846893594618564,2.0158310854890846
training_prior__pilot_power_residual__physics_d_optimal__k64,58,174,292.0,0.015625,26.70613387618215,1.0282930258472054
training_prior__pilot_power_residual__physics_d_optimal__k64,59,190,313.3333333333333,0.015625,23.532370108988502,1.0311929574105518
